Order Date,Product,Category,Sales,Quantity,Region,Customer ID,Profit
2021-12-16,Hard Drive,Storage,613.71,13,South,CUST0900,112.92
2023-07-01,RAM,Components,4421.19,5,South,CUST0752,806.09
2021-01-01,Motherboard,Technology,4643.51,12,South,CUST0885,1885.36
2022-08-07,RAM,Components,1317.24,10,Central,CUST0985,565.82
2022-03-08,RAM,Components,1868.19,2,West,CUST0830,694.31
2021-02-22,Phone,Technology,4920.19,7,Central,CUST0608,2198.2
2023-07-29,Router,Office,2852.01,7,Central,CUST0588,466.54
2022-06-04,Headphones,Accessories,2510.43,4,South,CUST0002,626.23
2021-05-27,SSD,Storage,2527.16,12,East,CUST0383,479.24
2022-09-21,Printer,Office,3496.13,4,East,CUST0690,1344.63
2021-10-26,Headphones,Accessories,4774.99,7,North,CUST0112,1991.76
2023-02-28,RAM,Components,1864.78,13,West,CUST0885,529.85
2023-04-30,Tablet,Technology,904.66,8,North,CUST0204,360.74
2021-06-27,Graphics Card,Technology,965.81,14,Central,CUST0750,390.46
2023-04-22,Webcam,Accessories,150.78,3,North,CUST0026,28.94
2023-05-28,Phone,Technology,2799.28,2,North,CUST0853,736.48
2023-01-29,Tablet,Technology,4649.13,10,North,CUST0108,959.62
2023-12-28,Webcam,Accessories,3579.73,6,West,CUST0677,1256.54
2022-03-21,Phone,Technology,4965.17,7,East,CUST0567,1321.72
2022-12-09,Graphics Card,Technology,4552.16,16,East,CUST0868,1594.77
2022-08-25,Keyboard,Accessories,2484.7,6,North,CUST0274,1025.59
2021-05-25,Graphics Card,Technology,2458.42,16,West,CUST0792,673.18
2021-10-02,Router,Office,3160.37,12,East,CUST0542,1395.55
2022-05-24,Printer,Office,599.13,15,South,CUST0017,163.31
2023-01-23,Mouse,Accessories,3058.04,3,East,CUST0464,654.79
2022-04-22,Speaker,Accessories,2347.17,16,East,CUST0298,724.76
2022-10-28,Phone,Technology,3231.57,18,West,CUST0593,871.59
2022-07-22,Charger,Accessories,2847.79,15,West,CUST0876,533.96
2022-06-15,Charger,Accessories,1586.46,6,East,CUST0396,249.01
2021-06-08,RAM,Components,3058.42,17,South,CUST0027,1141.41
2022-11-12,Charger,Accessories,1861.77,2,South,CUST0183,800.3
2021-01-23,Motherboard,Technology,1013.37,2,North,CUST0516,285.91
2023-12-07,USB Cable,Accessories,3391.6,17,North,CUST0675,575.29
2022-06-09,SSD,Storage,1566.42,19,East,CUST0449,583.01
2022-12-30,RAM,Components,4450.67,5,East,CUST0332,1825.32
2021-05-24,Monitor,Technology,1036.7,4,East,CUST0925,256.16
2022-10-30,Charger,Accessories,3020.71,18,South,CUST0584,654.3
2022-11-12,Graphics Card,Technology,2879.17,8,Central,CUST0456,723.01
2023-08-31,Laptop,Technology,1028.82,9,North,CUST0588,434.67
2023-03-10,Motherboard,Technology,2227.44,18,North,CUST0420,613.41
2021-03-26,RAM,Components,3393.92,11,Central,CUST0240,1175.14
2022-02-20,Laptop,Technology,1626.71,16,East,CUST0512,280.29
2022-11-25,Router,Office,613.46,16,North,CUST0290,143.83
2022-04-27,RAM,Components,3095.44,4,South,CUST0804,676.07
2022-04-01,Hard Drive,Storage,1159.4,9,Central,CUST0439,195.69
2023-04-07,Phone,Technology,3423.3,13,South,CUST0772,637.36
2021-10-24,Mouse,Accessories,4205.36,8,East,CUST0523,1156.4
2023-08-08,Keyboard,Accessories,660.61,11,North,CUST0571,209.68
2022-11-11,Charger,Accessories,2216.17,9,South,CUST0259,539.81
2022-01-13,Monitor,Technology,2252.37,18,Central,CUST0714,621.32
2022-02-25,Monitor,Technology,3181.05,3,East,CUST0268,1201.95
2021-04-15,Keyboard,Accessories,1705.32,18,North,CUST0113,382.26
2021-11-26,Headphones,Accessories,2121.92,19,North,CUST0585,340.01
2022-03-15,Mouse,Accessories,109.36,9,East,CUST0405,24.84
2022-01-17,USB Cable,Accessories,656.01,18,East,CUST0994,279.74
2021-05-18,Monitor,Technology,2870.82,16,East,CUST0918,446.15
2023-08-01,USB Cable,Accessories,1118.68,14,South,CUST0402,211.07
2023-04-23,Monitor,Technology,765.66,19,West,CUST0236,129.8
2021-09-27,Router,Office,1655.84,15,North,CUST0006,435.62
2022-01-31,Laptop,Technology,859.5,4,South,CUST0601,295.95
2023-07-02,Webcam,Accessories,345.13,12,Central,CUST0114,146.03
2022-04-09,Headphones,Accessories,1455.1,7,North,CUST0365,564.9
2022-03-26,Keyboard,Accessories,863.57,11,West,CUST0847,194.49
2021-01-20,Tablet,Technology,4007.01,7,Central,CUST0321,1364.19
2021-08-27,SSD,Storage,360.15,3,North,CUST0311,125.75
2022-02-22,Graphics Card,Technology,3749.84,4,West,CUST0168,664.3
2023-11-21,USB Cable,Accessories,1944.84,2,East,CUST0850,540.94
2021-07-05,SSD,Storage,3392.84,15,West,CUST0052,825.73
2021-09-10,Hard Drive,Storage,310.81,12,North,CUST0888,61.27
2021-01-19,USB Cable,Accessories,4607.48,17,West,CUST0300,772.22
2022-12-13,Charger,Accessories,3848.51,18,North,CUST0863,608.61
2021-08-11,Printer,Office,743.71,8,North,CUST0062,303.15
2021-01-03,Tablet,Technology,1132.98,8,West,CUST0084,282.33
2023-05-04,Speaker,Accessories,3237.78,5,West,CUST0748,964.61
2021-08-16,Router,Office,4611.73,9,Central,CUST0985,1095.24
2023-07-02,Laptop,Technology,2256.87,5,Central,CUST0353,450.83
2022-05-14,Graphics Card,Technology,2453.88,10,South,CUST0842,560.44
2022-06-05,USB Cable,Accessories,1227.11,1,North,CUST0669,246.64
2022-12-03,Hard Drive,Storage,1945.9,4,Central,CUST0503,734.31
2023-07-06,Laptop,Technology,1465.79,16,South,CUST0659,618.94
2021-10-18,Phone,Technology,1785.33,18,North,CUST0924,500.52
2023-12-13,Phone,Technology,151.96,12,South,CUST0890,60.31
2022-12-16,Headphones,Accessories,253.25,15,Central,CUST0475,70.34
2023-08-06,Printer,Office,3419.4,18,South,CUST0635,971.23
2022-10-10,Monitor,Technology,3424.89,5,West,CUST0915,1012.17
2023-10-25,Phone,Technology,1684.64,14,South,CUST0503,667.24
2022-11-15,Keyboard,Accessories,4433.04,7,East,CUST0799,1910.19
2023-05-20,Printer,Office,1367.25,11,East,CUST0694,510.44
2023-12-07,USB Cable,Accessories,2009.13,15,South,CUST0099,836.87
2021-04-04,Charger,Accessories,3670.31,11,East,CUST0702,1258.25
2023-07-29,Printer,Office,3730.66,7,South,CUST0910,1498.89
2022-07-14,Router,Office,4312.77,4,South,CUST0306,1367.35
2021-08-01,Router,Office,193.84,1,South,CUST0763,74.01
2022-03-12,Charger,Accessories,959.61,2,East,CUST0315,346.97
2023-05-02,Hard Drive,Storage,3220.83,4,North,CUST0710,1207.1
2022-05-23,Webcam,Accessories,1724.09,5,South,CUST0442,379.84
2023-04-16,RAM,Components,265.63,2,South,CUST0247,52.1
2022-10-13,Graphics Card,Technology,2953.01,2,West,CUST0265,1021.47
2021-07-24,Monitor,Technology,1995.71,18,West,CUST0569,588.47
2022-01-16,Mouse,Accessories,1852.27,14,Central,CUST0425,702.75
2021-03-18,Charger,Accessories,1358.6,3,East,CUST0795,263.5
2023-03-27,Motherboard,Technology,79.69,18,North,CUST0058,34.61
2023-02-07,Headphones,Accessories,952.68,10,South,CUST0849,344.12
2022-02-14,Keyboard,Accessories,2397.46,6,South,CUST0484,376.15
2021-04-16,Router,Office,1414.9,2,East,CUST0324,456.96
2022-07-05,Mouse,Accessories,4378.22,11,Central,CUST0186,1067.35
2023-04-06,Hard Drive,Storage,757.85,18,Central,CUST0792,176.13
2021-03-29,Mouse,Accessories,4382.93,14,West,CUST0499,1843.68
2023-05-31,Hard Drive,Storage,2053.89,13,East,CUST0848,823.17
2022-06-24,Charger,Accessories,1415.41,7,Central,CUST0062,216.37
2021-09-02,Charger,Accessories,1556.24,10,Central,CUST0593,318.25
2022-08-01,Webcam,Accessories,1683.85,19,North,CUST0963,616.05
2023-09-09,Router,Office,2557.49,13,West,CUST0246,1034.4
2022-12-18,RAM,Components,1801.72,2,West,CUST0487,658.13
2021-05-22,Webcam,Accessories,3253.67,12,West,CUST0761,1000.8
2023-06-12,Printer,Office,2154.64,8,Central,CUST0869,959.62
2021-12-18,USB Cable,Accessories,3374.64,18,South,CUST0373,1313.36
2022-06-29,Graphics Card,Technology,3041.91,2,Central,CUST0515,883.31
2023-07-02,Graphics Card,Technology,1260.05,16,Central,CUST0748,409.57
2021-06-01,Headphones,Accessories,4073.23,8,East,CUST0051,665.75
2022-10-15,Laptop,Technology,4004.96,16,West,CUST0617,1759.86
2023-08-16,Hard Drive,Storage,4945.45,8,West,CUST0099,1279.99
2023-02-02,Graphics Card,Technology,916.5,13,North,CUST0323,319.36
2022-09-16,USB Cable,Accessories,4246.8,6,West,CUST0592,1486.74
2022-10-18,Phone,Technology,4366.31,1,Central,CUST0441,729.53
2022-03-26,Hard Drive,Storage,3228.71,2,East,CUST0404,741.82
2022-12-22,Laptop,Technology,2556.6,7,North,CUST0813,886.78
2021-02-12,Keyboard,Accessories,4788.43,13,Central,CUST0902,2028.61
2021-09-21,Headphones,Accessories,4864.83,4,Central,CUST0417,1866.1
2023-10-24,Hard Drive,Storage,3226.4,9,North,CUST0683,1045.49
2022-08-19,Hard Drive,Storage,1829.82,19,Central,CUST0946,402.09
2023-11-06,SSD,Storage,4094.97,3,Central,CUST0155,1779.89
2023-12-19,Keyboard,Accessories,491.81,2,East,CUST0542,133.33
2023-10-10,Keyboard,Accessories,1488.45,16,East,CUST0611,290.21
2021-06-26,Phone,Technology,4928.49,10,East,CUST0146,771.27
2021-03-04,Motherboard,Technology,4080.95,12,West,CUST0926,1775.4
2023-08-16,Printer,Office,4700.93,18,North,CUST0235,1802.22
2023-09-30,Router,Office,2994.23,2,East,CUST0474,643.51
2022-07-15,Motherboard,Technology,2067.98,14,Central,CUST0399,398.15
2023-08-13,Monitor,Technology,4899.47,12,West,CUST0864,2145.2
2023-04-30,Webcam,Accessories,1581.66,8,North,CUST0611,351.5
2022-08-27,Motherboard,Technology,3799.2,7,East,CUST0460,1096.38
2022-08-29,Graphics Card,Technology,2813.12,13,East,CUST0702,937.49
2023-04-10,RAM,Components,1181.11,15,North,CUST0789,199.27
2023-01-16,Motherboard,Technology,136.54,14,East,CUST0908,34.59
2022-07-12,Headphones,Accessories,1949.63,5,North,CUST0433,844.37
2021-03-05,Laptop,Technology,2761.04,8,North,CUST0257,994.26
2023-07-31,Laptop,Technology,956.79,18,Central,CUST0715,249.09
2021-09-06,Motherboard,Technology,2102.05,5,North,CUST0439,814.58
2023-07-29,Monitor,Technology,3095.19,9,South,CUST0537,1241.65
2021-06-06,Monitor,Technology,3588.87,10,East,CUST0175,701.75
2023-01-05,Mouse,Accessories,311.08,17,Central,CUST0713,101.41
2023-09-12,Tablet,Technology,3337.7,3,West,CUST0807,867.89
2023-12-26,Mouse,Accessories,330.5,1,South,CUST0491,99.83
2022-10-24,USB Cable,Accessories,189.52,7,North,CUST0283,55.1
2023-11-10,Headphones,Accessories,804.44,15,West,CUST0605,242.25
2021-02-02,Monitor,Technology,3285.54,19,West,CUST0562,1007.3
2022-07-12,Laptop,Technology,311.47,8,West,CUST0219,53.19
2021-03-14,Mouse,Accessories,153.44,11,West,CUST0951,31.2
2023-04-05,Keyboard,Accessories,633.9,2,Central,CUST0156,202.76
2023-12-15,USB Cable,Accessories,4751.12,2,Central,CUST0057,2046.83
2021-03-02,Monitor,Technology,4541.02,11,West,CUST0511,1698.14
2021-09-29,Mouse,Accessories,478.01,17,South,CUST0743,105.92
2021-09-03,USB Cable,Accessories,1554.87,10,East,CUST0338,401.96
2022-09-20,Keyboard,Accessories,4739.1,5,East,CUST0719,1187.68
2022-12-06,USB Cable,Accessories,533.55,3,Central,CUST0272,203.21
2022-10-24,Router,Office,518.25,9,South,CUST0727,228.89
2021-11-06,Tablet,Technology,475.72,2,South,CUST0990,122.08
2022-05-10,USB Cable,Accessories,4883.56,19,North,CUST0996,754.16
2021-12-04,Charger,Accessories,3728.39,17,Central,CUST0184,1607.18
2022-08-02,Monitor,Technology,1111.7,12,South,CUST0291,417.96
2021-01-10,Router,Office,277.44,9,South,CUST0924,111.06
2021-02-18,Tablet,Technology,4827.95,4,East,CUST0302,1026.44
2022-09-15,Graphics Card,Technology,2156.17,18,South,CUST0579,741.07
2023-01-01,Printer,Office,3011.96,16,South,CUST0247,662.07
2023-03-06,Laptop,Technology,1432.02,10,West,CUST0016,219.79
2023-08-29,Motherboard,Technology,3803.88,12,East,CUST0335,749.82
2021-05-13,Printer,Office,1024.17,11,East,CUST0211,437.16
2021-03-24,Printer,Office,3945.21,5,West,CUST0586,846.63
2021-02-26,Phone,Technology,1191.49,11,East,CUST0373,387.88
2022-01-11,RAM,Components,534.67,16,North,CUST0817,235.47
2021-12-15,Tablet,Technology,2420.17,15,North,CUST0964,417.98
2021-09-28,RAM,Components,4075.42,6,Central,CUST0406,1599.12
2021-04-21,USB Cable,Accessories,1955.08,13,East,CUST0530,643.74
2023-05-19,Tablet,Technology,192.92,16,East,CUST0022,47.66
2023-06-06,Router,Office,2788.88,3,North,CUST0618,723.09
2021-03-17,Motherboard,Technology,3418.33,18,Central,CUST0119,540.63
2021-11-25,Mouse,Accessories,3716.44,1,Central,CUST0528,842.7
2021-05-02,Mouse,Accessories,2039.53,17,North,CUST0184,564.99
2021-02-10,Motherboard,Technology,530.25,6,North,CUST0515,193.58
2023-07-11,Mouse,Accessories,2942.42,9,West,CUST0492,683.92
2022-10-04,Mouse,Accessories,1681.26,4,Central,CUST0506,544.88
2023-11-13,USB Cable,Accessories,4737.09,7,Central,CUST0635,1750.38
2021-10-06,Hard Drive,Storage,2538.42,11,West,CUST0755,912.71
2023-02-02,Headphones,Accessories,2387.72,3,North,CUST0437,780.99
2022-04-14,USB Cable,Accessories,1580.59,16,West,CUST0803,512.2
2021-01-09,SSD,Storage,1726.99,6,West,CUST0105,632.71
2021-01-13,Charger,Accessories,2588.14,7,South,CUST0103,648.73
2023-07-13,Laptop,Technology,1567.99,12,Central,CUST0208,446.98
2023-07-12,Tablet,Technology,4466.91,7,North,CUST0981,1964.77
2023-12-12,Motherboard,Technology,2223.14,19,South,CUST0661,779.39
2023-12-11,Webcam,Accessories,1495.51,16,South,CUST0705,457.58
2022-10-15,Phone,Technology,819.2,18,South,CUST0825,265.01
2022-09-13,Monitor,Technology,3378.14,10,North,CUST0734,612.55
2021-07-15,Motherboard,Technology,177.65,1,West,CUST0047,58.2
2022-02-21,USB Cable,Accessories,2277.48,8,North,CUST0930,913.15
2022-10-26,SSD,Storage,2773.1,3,Central,CUST0304,851.58
2021-05-28,Phone,Technology,1731.93,16,Central,CUST0167,351.7
2023-09-28,Router,Office,3761.6,3,West,CUST0494,1070.04
2021-12-30,Phone,Technology,3394.52,2,North,CUST0087,792.31
2022-02-06,Charger,Accessories,4858.42,12,West,CUST0226,1253.09
2022-08-29,Keyboard,Accessories,2568.4,8,West,CUST0120,558.63
2021-08-17,Charger,Accessories,2712.17,19,North,CUST0926,678.51
2022-06-21,Laptop,Technology,1266.9,18,Central,CUST0248,502.34
2021-09-25,Phone,Technology,1958.15,15,North,CUST0505,738.83
2023-11-01,RAM,Components,182.96,17,Central,CUST0946,54.37
2021-05-06,Phone,Technology,3461.91,18,East,CUST0353,1331.97
2021-11-02,RAM,Components,1592.53,18,East,CUST0144,704.96
2022-09-20,RAM,Components,2724.82,9,East,CUST0745,740.72
2022-11-20,Mouse,Accessories,1312.21,5,South,CUST0350,582.62
2023-11-04,USB Cable,Accessories,3124.13,11,Central,CUST0515,699.09
2021-10-08,Charger,Accessories,2265.53,4,Central,CUST0749,988.59
2022-03-19,Router,Office,2435.21,10,North,CUST0317,996.8
2023-04-17,Keyboard,Accessories,4715.91,4,Central,CUST0770,989.11
2022-01-24,Webcam,Accessories,3545.49,3,North,CUST0026,903.93
2022-09-09,Mouse,Accessories,1346.4,16,South,CUST0530,487.9
2021-05-27,Keyboard,Accessories,2544.41,11,North,CUST0322,527.93
2022-06-05,Mouse,Accessories,2360.03,9,East,CUST0296,772.23
2022-09-22,Graphics Card,Technology,3985.51,1,North,CUST0131,1237.27
2022-03-10,Mouse,Accessories,4175.11,10,North,CUST0017,991.85
2021-05-24,Graphics Card,Technology,1453.04,12,North,CUST0920,348.96
2021-10-16,Keyboard,Accessories,4114.7,2,Central,CUST0770,1254.54
2021-01-14,Graphics Card,Technology,938.53,15,West,CUST0582,225.2
2021-09-14,Graphics Card,Technology,3825.71,16,West,CUST0936,780.74
2023-05-08,USB Cable,Accessories,1281.48,2,West,CUST0922,489.54
2023-08-01,Headphones,Accessories,1524.76,13,Central,CUST0185,494.83
2022-04-09,Mouse,Accessories,4269.72,18,East,CUST0049,1201.03
2021-09-27,Hard Drive,Storage,2129.37,19,West,CUST0825,435.19
2022-09-15,RAM,Components,4953.3,11,West,CUST0824,1626.22
2021-03-13,Tablet,Technology,802.12,14,South,CUST0966,271.58
2021-03-15,Printer,Office,2343.58,3,South,CUST0076,688.84
2021-12-21,SSD,Storage,3675.63,9,East,CUST0789,962.36
2022-05-12,Motherboard,Technology,76.57,5,North,CUST0528,31.41
2023-09-15,Router,Office,801.68,14,North,CUST0006,289.76
2022-08-03,Router,Office,150.77,7,South,CUST0034,38.73
2023-06-29,Tablet,Technology,4964.75,12,South,CUST0059,1628.08
2022-01-08,Laptop,Technology,3815.09,18,East,CUST0067,839.78
2021-12-28,Tablet,Technology,1899.12,11,East,CUST0255,291.4
2021-04-03,Keyboard,Accessories,823.61,9,Central,CUST0809,338.22
2021-11-20,Headphones,Accessories,497.4,11,North,CUST0403,196.8
2022-01-19,Tablet,Technology,2682.94,18,Central,CUST0157,917.09
2022-07-29,Monitor,Technology,4880.66,2,West,CUST0032,1920.02
2023-01-06,Graphics Card,Technology,3389.32,13,East,CUST0010,1302.34
2023-01-07,Tablet,Technology,1857.43,15,North,CUST0704,757.97
2021-12-12,Monitor,Technology,2529.21,8,North,CUST0375,1056.09
2022-12-20,Phone,Technology,4994.57,5,Central,CUST0731,1976.06
2023-02-20,Hard Drive,Storage,2617.89,5,South,CUST0349,1061.62
2023-10-17,Keyboard,Accessories,4822.8,7,South,CUST0589,1449.29
2022-10-26,Phone,Technology,130.99,12,East,CUST0532,47.47
2022-08-23,SSD,Storage,3618.77,12,South,CUST0156,904.6
2021-01-11,Speaker,Accessories,3154.45,9,West,CUST0027,1288.09
2021-07-06,Router,Office,3442.38,4,North,CUST0973,1403.04
2022-12-27,Laptop,Technology,2874.31,8,South,CUST0153,488.18
2023-11-05,Hard Drive,Storage,268.68,19,East,CUST0892,68.27
2023-02-17,Hard Drive,Storage,790.34,1,West,CUST0285,159.2
2022-02-15,Laptop,Technology,4615.14,11,Central,CUST0628,880.29
2023-08-14,Printer,Office,1202.98,13,Central,CUST0250,330.18
2022-08-08,Graphics Card,Technology,4965.04,18,West,CUST0911,1676.69
2023-12-12,Hard Drive,Storage,3413.96,10,East,CUST0429,864.13
2023-11-18,USB Cable,Accessories,2249.55,13,Central,CUST0557,546.11
2022-07-31,USB Cable,Accessories,4604.24,12,North,CUST0286,821.11
2023-11-07,Mouse,Accessories,3985.18,13,North,CUST0506,1055.58
2023-09-16,Headphones,Accessories,2173.38,2,East,CUST0294,633.09
2023-01-13,Phone,Technology,389.54,3,East,CUST0444,105.02
2021-07-23,Webcam,Accessories,4348.11,17,North,CUST0288,1539.34
2023-12-13,Mouse,Accessories,3836.95,19,East,CUST0306,907.24
2023-09-01,Tablet,Technology,3964.14,12,West,CUST0071,1446.17
2023-07-29,Motherboard,Technology,3737.05,16,East,CUST0163,1550.24
2023-12-14,Motherboard,Technology,1414.98,10,North,CUST0481,463.22
2023-11-21,Mouse,Accessories,4301.29,15,South,CUST0588,1146.74
2023-12-18,Speaker,Accessories,61.05,8,East,CUST0343,12.45
2021-04-15,Tablet,Technology,1224.52,19,Central,CUST0517,526.21
2021-09-10,RAM,Components,280.47,5,West,CUST0107,105.33
2021-10-22,Keyboard,Accessories,597.45,12,West,CUST0631,133.79
2022-10-30,Phone,Technology,2685.28,10,West,CUST0799,524.14
2022-07-03,SSD,Storage,234.42,14,Central,CUST0976,38.63
2022-09-23,RAM,Components,947.84,12,Central,CUST0609,196.36
2023-12-27,Headphones,Accessories,1202.06,13,West,CUST0693,444.42
2021-10-26,RAM,Components,3293.93,17,West,CUST0498,1116.18
2021-04-11,Monitor,Technology,2370.66,1,West,CUST0001,1043.64
2023-12-16,RAM,Components,2319.14,10,East,CUST0598,571.88
2021-11-28,Graphics Card,Technology,3853.74,5,Central,CUST0476,1487.47
2023-04-16,Phone,Technology,2310.77,11,North,CUST0453,430.12
2022-01-28,RAM,Components,1775.02,10,East,CUST0964,565.83
2023-05-24,Monitor,Technology,4814.13,6,North,CUST0065,1396.28
2022-01-16,Headphones,Accessories,91.05,15,East,CUST0911,36.55
2021-04-02,Motherboard,Technology,1561.7,9,East,CUST0485,562.96
2022-03-23,Mouse,Accessories,3066.49,8,North,CUST0615,638.73
2021-04-19,Motherboard,Technology,3924.91,6,West,CUST0948,1747.23
2021-11-13,Headphones,Accessories,4091.24,6,North,CUST0422,1623.99
2022-03-18,Phone,Technology,278.06,17,South,CUST0536,71.29
2021-08-06,Printer,Office,3560.2,12,Central,CUST0151,1416.28
2022-11-04,Monitor,Technology,3615.26,7,South,CUST0815,1580.13
2021-10-05,Hard Drive,Storage,1109.69,5,East,CUST0391,462.83
2023-10-06,Keyboard,Accessories,608.24,16,North,CUST0765,192.73
2022-07-23,Headphones,Accessories,3760.95,6,West,CUST0415,1215.33
2023-10-07,Webcam,Accessories,1285.03,8,West,CUST0007,233.85
2023-05-25,SSD,Storage,58.29,3,South,CUST0973,11.62
2022-04-11,Speaker,Accessories,1156.68,8,South,CUST0516,514.47
2023-04-19,Monitor,Technology,203.79,7,East,CUST0763,77.63
2023-01-24,Motherboard,Technology,1283.47,17,Central,CUST0694,202.34
2023-04-18,Hard Drive,Storage,1708.35,19,East,CUST0466,536.87
2021-01-30,Mouse,Accessories,1393.43,14,West,CUST0104,353.36
2021-12-25,RAM,Components,4603.69,6,North,CUST0979,1120.79
2021-03-27,Motherboard,Technology,1201.04,7,South,CUST0464,380.71
2023-01-17,Laptop,Technology,2364.3,5,West,CUST0564,581.72
2021-11-09,Webcam,Accessories,4789.27,19,East,CUST0594,1079.82
2021-12-31,Laptop,Technology,4402.04,7,Central,CUST0848,1898.8
2023-06-24,Laptop,Technology,1580.83,9,North,CUST0560,256.03
2022-11-29,Router,Office,1666.13,12,Central,CUST0351,467.93
2021-05-11,Motherboard,Technology,2986.98,15,East,CUST0729,906.12
2023-03-14,Charger,Accessories,4593.42,15,East,CUST0834,1295.28
2023-02-28,Graphics Card,Technology,99.5,16,West,CUST0366,34.54
2021-12-17,Laptop,Technology,1995.94,15,North,CUST0893,314.77
2021-06-29,Webcam,Accessories,4256.39,5,East,CUST0182,1768.53
2023-02-13,Router,Office,2081.83,12,West,CUST0243,624.68
2022-05-25,Router,Office,3614.27,4,East,CUST0220,1142.48
2021-12-31,Motherboard,Technology,3475.03,3,West,CUST0208,1003.7
2023-09-08,Printer,Office,1067.02,1,Central,CUST0639,302.34
2021-12-19,Phone,Technology,2275.49,13,West,CUST0182,468.77
2023-03-11,Tablet,Technology,2852.62,5,Central,CUST0868,859.55
2022-02-16,Phone,Technology,3591.54,12,South,CUST0429,992.72
2023-01-05,Mouse,Accessories,4120.83,2,East,CUST0808,1196.84
2023-09-08,Charger,Accessories,3811.67,6,South,CUST0035,587.57
2021-04-28,SSD,Storage,190.14,5,North,CUST0792,35.99
2022-04-27,Charger,Accessories,3369.66,18,South,CUST0675,1276.94
2021-07-11,Motherboard,Technology,2511.71,5,West,CUST0862,692.56
2022-08-14,RAM,Components,2890.62,18,West,CUST0421,1077.83
2022-08-13,Phone,Technology,1896.18,16,North,CUST0203,381.76
2022-10-21,Speaker,Accessories,3584.43,17,North,CUST0877,1288.47
2021-04-17,Charger,Accessories,3385.75,2,East,CUST0162,801.52
2022-01-17,Keyboard,Accessories,2918.46,17,West,CUST0742,1055.13
2023-02-22,Mouse,Accessories,4314.95,10,North,CUST0871,759.58
2022-01-25,Speaker,Accessories,554.41,3,South,CUST0408,138.65
2021-09-01,Router,Office,1540.07,14,West,CUST0349,286.16
2022-08-08,Monitor,Technology,2500.9,19,North,CUST0004,847.54
2023-05-19,Printer,Office,4795.09,12,East,CUST0361,1284.03
2022-04-13,Charger,Accessories,406.22,1,Central,CUST0946,69.98
2023-05-16,Router,Office,1718.53,7,West,CUST0990,529.15
2023-07-23,Hard Drive,Storage,4633.16,7,West,CUST0590,729.58
2022-08-27,Keyboard,Accessories,4494.84,13,West,CUST0664,1777.9
2023-10-12,Laptop,Technology,4332.97,9,West,CUST0358,1869.69
2023-05-10,Keyboard,Accessories,1576.53,5,Central,CUST0628,619.61
2021-01-13,RAM,Components,4241.84,4,Central,CUST0866,1847.12
2021-10-26,Keyboard,Accessories,2551.43,5,East,CUST0036,1069.39
2023-12-11,Keyboard,Accessories,3117.91,12,West,CUST0335,1304.78
2023-02-26,Motherboard,Technology,1232.18,8,North,CUST0291,275.55
2021-05-29,Mouse,Accessories,3548.04,13,South,CUST0285,778.26
2021-05-02,Motherboard,Technology,1672.1,4,West,CUST0036,656.85
2022-06-22,Router,Office,1752.21,11,Central,CUST0324,521.13
2022-01-11,SSD,Storage,3202.25,15,East,CUST0463,1385.59
2021-03-23,Speaker,Accessories,1237.17,14,West,CUST0395,518.59
2022-05-07,USB Cable,Accessories,1160.97,18,East,CUST0567,485.23
2021-12-22,Tablet,Technology,1877.36,1,North,CUST0049,465.28
2023-07-14,RAM,Components,3901.41,1,North,CUST0463,740.76
2023-12-04,Headphones,Accessories,1162.18,11,North,CUST0313,410.69
2023-10-02,Charger,Accessories,3947.23,6,North,CUST0981,1113.8
2021-05-03,SSD,Storage,3493.25,5,South,CUST0355,1502.74
2022-12-09,Webcam,Accessories,3411.45,13,East,CUST0343,1385.59
2021-11-26,Graphics Card,Technology,2400.04,10,West,CUST0055,1028.77
2023-09-18,Laptop,Technology,3742.14,6,South,CUST0312,1198.83
2021-11-19,Webcam,Accessories,116.92,4,West,CUST0842,36.0
2023-02-09,Hard Drive,Storage,1562.76,4,Central,CUST0260,631.55
2022-03-09,Router,Office,3411.73,7,South,CUST0877,1035.69
2022-12-11,Webcam,Accessories,4937.11,16,South,CUST0921,2073.63
2023-03-05,Monitor,Technology,62.45,1,Central,CUST0642,10.01
2022-12-13,Router,Office,2574.36,9,South,CUST0998,663.25
2022-06-23,Tablet,Technology,4622.99,19,East,CUST0915,1851.28
2022-08-24,Monitor,Technology,4324.52,15,North,CUST0088,921.06
2021-09-14,RAM,Components,164.52,9,West,CUST0904,44.37
2023-05-21,Monitor,Technology,2671.31,1,Central,CUST0320,408.74
2023-06-18,USB Cable,Accessories,71.22,1,North,CUST0390,17.13
2023-03-20,Graphics Card,Technology,3958.4,16,South,CUST0852,972.15
2022-11-08,RAM,Components,1578.93,5,East,CUST0270,583.83
2021-09-28,Graphics Card,Technology,3839.67,9,South,CUST0872,1356.17
2022-07-04,Mouse,Accessories,4726.73,1,Central,CUST0966,1339.97
2022-07-22,Tablet,Technology,4881.62,19,South,CUST0460,1799.13
2023-09-13,Monitor,Technology,4475.85,16,East,CUST0361,1246.53
2021-12-25,Webcam,Accessories,1060.51,3,South,CUST0126,297.35
2023-03-09,Printer,Office,1013.27,4,South,CUST0839,348.23
2023-06-06,Laptop,Technology,3147.61,12,South,CUST0185,1154.75
2021-07-30,USB Cable,Accessories,2743.07,7,South,CUST0365,1108.4
2021-10-14,Phone,Technology,97.2,15,East,CUST0542,36.49
